candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,latest_matter_row_allowed,promotion_status,latest_promotion_status,latest_boundary_subtype,latest_override_source,vault_identity,known_identity_label,identity_assignment_role,known_label_used_as_construction_input,matter_gate_reason,complement_role,in_matter_table,periodic_layer_relation,numeric_duplicate_class
QP093A-0143,bound_composite_rows,color_triad[1+6+9],OCTET_COMPOSITE,three_owner_color_closure,1+6+9,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4248,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-1.177951388888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,4249.177951388888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,4396.718852478780864197530864197530864197530864197530864197530864197530864197530864197530864197530863,549.5898565598476080246913580246913580246913580246913580246913580246913580246913580246913580246913579,3847.128995918933256172839506172839506172839506172839506172839506172839506172839506172839506172839505,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0143|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+6+9|d=3|q=negative:5,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0144,bound_composite_rows,color_triad[1+6+12],OCTET_COMPOSITE,three_owner_color_closure,1+6+12,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6516,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-1.806857638888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,6517.806857638888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,6744.119595751350308641975308641975308641975308641975308641975308641975308641975308641975308641975307,843.0149494689187885802469135802469135802469135802469135802469135802469135802469135802469135802469134,5901.104646282431520061728395061728395061728395061728395061728395061728395061728395061728395061728394,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0144|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+6+12|d=3|q=negative:5,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0145,bound_composite_rows,color_triad[1+8+8],OCTET_COMPOSITE,three_owner_color_closure,1+8+8,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4644,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-1.287760416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4645.287760416666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4806.582474320023148148148148148148148148148148148148148148148148148148148148148148148148148148148147,600.8228092900028935185185185185185185185185185185185185185185185185185185185185185185185185185185184,4205.759665030020254629629629629629629629629629629629629629629629629629629629629629629629629629629629,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0145|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+8+8|d=3|q=negative:5,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0146,bound_composite_rows,color_triad[1+8+9],GROUND_BARYON_3BODY,three_owner_color_closure,1+8+9,0,negative,7,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5256,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=7,-4380.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9636.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10104.41666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,1263.052083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,8841.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333336,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0146|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+8+9|d=0|q=negative:7,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0147,bound_composite_rows,color_triad[1+8+12],GROUND_BARYON_3BODY,three_owner_color_closure,1+8+12,0,negative,7,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7524,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=7,-6270.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,13794.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,14464.54166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,1808.067708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,12656.47395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0147|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+8+12|d=0|q=negative:7,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0148,bound_composite_rows,color_triad[1+9+9],OCTET_COMPOSITE,three_owner_color_closure,1+9+9,3,negative,8,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5868,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,-2.476128472222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,5870.476128472222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,6196.613691165123456790123456790123456790123456790123456790123456790123456790123456790123456790123459,774.5767113956404320987654320987654320987654320987654320987654320987654320987654320987654320987654324,5422.036979769483024691358024691358024691358024691358024691358024691358024691358024691358024691358026,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0148|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+9+9|d=3|q=negative:8,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0149,bound_composite_rows,color_triad[1+9+12],OCTET_COMPOSITE,three_owner_color_closure,1+9+12,3,negative,8,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8136,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=8,-3.433159722222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,8139.433159722222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,8591.623890817901234567901234567901234567901234567901234567901234567901234567901234567901234567901238,1073.952986352237654320987654320987654320987654320987654320987654320987654320987654320987654320987655,7517.670904465663580246913580246913580246913580246913580246913580246913580246913580246913580246913584,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0149|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+9+12|d=3|q=negative:8,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0150,bound_composite_rows,color_triad[1+12+12],OCTET_COMPOSITE,three_owner_color_closure,1+12+12,3,negative,11,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,10404,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=11,-5.895399305555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,10409.89539930555555555555555555555555555555555555555555555555555555555555555555555555555555555555556,11205.09574230806327160493827160493827160493827160493827160493827160493827160493827160493827160493828,1400.636967788507908950617283950617283950617283950617283950617283950617283950617283950617283950617285,9804.458774519555362654320987654320987654320987654320987654320987654320987654320987654320987654320995,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0150|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=1+12+12|d=3|q=negative:11,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0152,bound_composite_rows,color_triad[2+2+3],OCTET_COMPOSITE,three_owner_color_closure,2+2+3,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,612,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,0.3763020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,611.6236979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,611.6236979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,76.45296223958333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,535.1707356770833333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0152|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+2+3|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0153,bound_composite_rows,color_triad[2+2+4],OCTET_COMPOSITE,three_owner_color_closure,2+2+4,3,positive,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,864,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,0.07291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,863.9270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,869.9265769675925925925925925925925925925925925925925925925925925925925925925925925925925925925925922,108.7408221209490740740740740740740740740740740740740740740740740740740740740740740740740740740740740,761.1857548466435185185185185185185185185185185185185185185185185185185185185185185185185185185185181,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0153|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+2+4|d=3|q=positive:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0154,bound_composite_rows,color_triad[2+2+6],OCTET_COMPOSITE,three_owner_color_closure,2+2+6,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,1584,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,0.9739583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,1583.026041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,1583.026041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,197.8782552083333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,1385.147786458333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0154|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+2+6|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0156,bound_composite_rows,color_triad[2+2+9],OCTET_COMPOSITE,three_owner_color_closure,2+2+9,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3204,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,1.970052083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,3202.029947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,3202.029947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,400.2537434895833333333333333333333333333333333333333333333333333333333333333333333333333333333333334,2801.776204427083333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0156|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+2+9|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0157,bound_composite_rows,color_triad[2+2+12],OCTET_COMPOSITE,three_owner_color_closure,2+2+12,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5472,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,3.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,5468.635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,5468.635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,683.5794270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,4785.055989583333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0157|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+2+12|d=3|q=neutral:0,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0158,bound_composite_rows,color_triad[2+3+3],OCTET_COMPOSITE,three_owner_color_closure,2+3+3,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,792,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.06684027777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777776,792.0668402777777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,797.5673044463734567901234567901234567901234567901234567901234567901234567901234567901234567901234565,99.69591305579668209876543209876543209876543209876543209876543209876543209876543209876543209876543206,697.8713913905767746913580246913580246913580246913580246913580246913580246913580246913580246913580245,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0158|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+3+3|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0159,bound_composite_rows,color_triad[2+3+4],GROUND_BARYON_3BODY,three_owner_color_closure,2+3+4,0,neutral,0,triadic_charge_axis,fermion_baryon_half_write,REJECT_NEGATIVE_OBSERVED_SURFACE,REJECTED_FAKE_CLOSURE,1044,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=0,1305.00,-261.00,0,0,0,no,no,REJECTED_NEGATIVE_SURFACE,REJECTED_NEGATIVE_SURFACE,,QP093A,QP093A-0159|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=2+3+4|d=0|q=neutral:0,,native_identity_no_external_label,no,REJECT_NOT_MATTER_ALLOWED,NEGATIVE_SURFACE_COLOR_CLOSURE,no,separate_element_family_layer,none
QP093A-0160,bound_composite_rows,color_triad[2+3+6],OCTET_COMPOSITE,three_owner_color_closure,2+3+6,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,1764,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.1488715277777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,1764.148871527777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,1776.399905357831790123456790123456790123456790123456790123456790123456790123456790123456790123456790,222.0499881697289737654320987654320987654320987654320987654320987654320987654320987654320987654320988,1554.349917188102816358024691358024691358024691358024691358024691358024691358024691358024691358024691,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0160|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+3+6|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0161,bound_composite_rows,color_triad[2+3+8],OCTET_COMPOSITE,three_owner_color_closure,2+3+8,3,positive,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2772,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,0.2339409722222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,2771.766059027777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,2791.014434437692901234567901234567901234567901234567901234567901234567901234567901234567901234567900,348.8768043047116126543209876543209876543209876543209876543209876543209876543209876543209876543209875,2442.137630132981288580246913580246913580246913580246913580246913580246913580246913580246913580246912,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0161|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+3+8|d=3|q=positive:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
QP093A-0162,bound_composite_rows,color_triad[2+3+9],OCTET_COMPOSITE,three_owner_color_closure,2+3+9,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3384,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.2855902777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,3384.285590277777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,3407.787573543595679012345679012345679012345679012345679012345679012345679012345679012345679012345678,425.9734466929494598765432098765432098765432098765432098765432098765432098765432098765432098765432098,2981.814126850646219135802469135802469135802469135802469135802469135802469135802469135802469135802469,yes,yes,BOUND_MATTER_ROW_ALLOWED,BOUND_MATTER_ROW_ALLOWED,,QP093A,QP093A-0162|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=2+3+9|d=3|q=negative:1,,native_identity_no_external_label,no,REJECT_STABILITY_SELECTOR_OPEN_OR_HEAVY,HEAVY_COLOR_BOUND_COMPLEMENT,no,separate_element_family_layer,none
